Date,Consumption [kW],ECB 2301 150A [kW],ECB 2201 150A [kW],EBC 2401 150A [kW]
2025-06-08 12:35:00,0,"5,579","9,186","5,362"
2025-06-08 12:30:00,0,"5,832","8,866","4,918"
2025-06-08 12:25:00,0,"5,999","9,416","4,94"
2025-06-08 12:20:00,0,"5,78","8,69","4,976"
2025-06-08 12:15:00,0,"5,617","8,68","6,031"
2025-06-08 12:10:00,0,"5,824","8,604","4,976"
2025-06-08 12:05:00,0,"5,79","8,744","4,927"
2025-06-08 12:00:00,0,"5,698","8,884","4,969"
2025-06-08 11:55:00,0,"5,762","8,716","5,071"
2025-06-08 11:50:00,0,"5,436","8,642","4,92"
2025-06-08 11:45:00,0,"5,484","8,683","4,948"
2025-06-08 11:40:00,0,"5,803","8,795","4,874"
2025-06-08 11:35:00,0,"5,641","8,766","4,854"
2025-06-08 11:30:00,0,"5,714","8,893","4,956"
2025-06-08 11:25:00,0,"6,221","8,909","4,975"
2025-06-08 11:20:00,0,"6,1","9,013","4,901"
2025-06-08 11:15:00,0,"5,728","8,935","4,889"
2025-06-08 11:10:00,0,"5,693","8,826","5,203"
2025-06-08 11:05:00,0,"5,474","8,846","5,068"
2025-06-08 11:00:00,0,"6,691","8,945","4,78"
2025-06-08 10:55:00,0,"5,366","8,794","4,759"
2025-06-08 10:50:00,0,"5,408","8,845","4,697"
2025-06-08 10:45:00,0,"7,104","9,518","4,705"
2025-06-08 10:40:00,0,"8,219","9,092","4,828"
2025-06-08 10:35:00,0,"8,102","8,818","4,9"
2025-06-08 10:30:00,0,"7,399","8,99","4,968"
2025-06-08 10:25:00,0,"7,474","8,84","4,942"
2025-06-08 10:20:00,0,"7,805","9,094","5,335"
2025-06-08 10:15:00,0,"7,567","8,886","4,892"
2025-06-08 10:10:00,0,"7,628","8,915","4,819"
2025-06-08 10:05:00,0,"8,188","8,867","4,837"
2025-06-08 10:00:00,0,"7,667","8,927","4,856"
2025-06-08 09:55:00,0,"5,97","8,75","5,068"
2025-06-08 09:50:00,0,"5,687","8,905","4,846"
2025-06-08 09:45:00,0,"5,621","8,923","4,997"
2025-06-08 09:40:00,0,"5,869","8,978","4,758"
2025-06-08 09:35:00,0,"5,939","8,836","4,699"
2025-06-08 09:30:00,0,"5,798","8,671","4,889"
2025-06-08 09:25:00,0,"5,615","8,662","4,988"
2025-06-08 09:20:00,0,"6,008","8,809","4,807"
2025-06-08 09:15:00,0,"5,638","8,782","4,909"
2025-06-08 09:10:00,0,"5,788","8,674","5,19"
2025-06-08 09:05:00,0,"6,99","8,707","5,072"
2025-06-08 09:00:00,0,"5,67","9,049","5,058"
2025-06-08 08:55:00,0,"5,407","8,774","5,24"
2025-06-08 08:50:00,0,"5,357","8,722","5,041"
2025-06-08 08:45:00,0,"5,411","8,678","5,092"
2025-06-08 08:40:00,0,"5,645","8,802","4,996"
2025-06-08 08:35:00,0,"5,964","8,665","5,071"
2025-06-08 08:30:00,0,"5,728","8,658","5,059"
2025-06-08 08:25:00,0,"5,644","8,596","5,078"
2025-06-08 08:20:00,0,"5,928","8,671","4,934"
2025-06-08 08:15:00,0,"5,798","8,672","4,938"
2025-06-08 08:10:00,0,"5,506","8,72","4,957"
2025-06-08 08:05:00,0,"5,563","8,688","5,25"
2025-06-08 08:00:00,0,"5,352","8,837","5,119"
2025-06-08 07:55:00,0,"5,315","8,647","5,05"
2025-06-08 07:50:00,0,"5,428","8,628","5,046"
2025-06-08 07:45:00,0,"5,418","8,599","5,082"
2025-06-08 07:40:00,0,"5,612","8,951","5,534"
2025-06-08 07:35:00,0,"5,452","8,741","5,088"
2025-06-08 07:30:00,0,"5,618","8,988","5,057"
2025-06-08 07:25:00,0,"5,952","8,818","4,98"
2025-06-08 07:20:00,0,"5,596","8,774","4,934"
2025-06-08 07:15:00,0,"5,604","8,798","5,353"
2025-06-08 07:10:00,0,"6,096","8,917","5,021"
2025-06-08 07:05:00,0,"5,752","8,777","5,083"
2025-06-08 07:00:00,0,"5,768","8,682","5,063"
2025-06-08 06:55:00,0,"5,567","8,76","5,183"
2025-06-08 06:50:00,0,"6,323","8,742","5,508"
2025-06-08 06:45:00,0,"5,882","8,906","5,126"
2025-06-08 06:40:00,0,"6,112","9,148","5,11"
2025-06-08 06:35:00,0,"5,843","8,906","5,131"
2025-06-08 06:30:00,0,"6,013","8,75","5,273"
2025-06-08 06:25:00,0,"6,236","8,717","5,362"
2025-06-08 06:20:00,0,"5,599","8,627","5,16"
2025-06-08 06:15:00,0,"5,524","8,616","5,164"
2025-06-08 06:10:00,0,"5,551","8,672","5,066"
2025-06-08 06:05:00,0,"5,821","8,719","5,219"
2025-06-08 06:00:00,0,"5,488","8,845","5,165"
2025-06-08 05:55:00,0,"5,716","8,912","5,292"
2025-06-08 05:50:00,0,"5,569","8,617","5,03"
2025-06-08 05:45:00,0,"5,554","8,663","5,164"
2025-06-08 05:40:00,0,"5,707","8,843","5,213"
2025-06-08 05:35:00,0,"5,588","8,723","5,358"
2025-06-08 05:30:00,0,"5,579","8,734","5,143"
2025-06-08 05:25:00,0,"5,701","8,914","5,132"
2025-06-08 05:20:00,0,"5,622","9,092","5,308"
2025-06-08 05:15:00,0,"5,44","9,269","5,21"
2025-06-08 05:10:00,0,"5,647","8,636","5,183"
2025-06-08 05:05:00,0,"5,881","8,646","5,382"
2025-06-08 05:00:00,0,"6,174","8,892","5,294"
2025-06-08 04:55:00,0,"5,882","8,753","5,545"
2025-06-08 04:50:00,0,"5,807","8,681","5,52"
2025-06-08 04:45:00,0,"6,013","8,615","5,521"
2025-06-08 04:40:00,0,"6,016","8,719","5,315"
2025-06-08 04:35:00,0,"5,585","8,602","5,381"
2025-06-08 04:30:00,0,"5,693","8,908","5,513"
2025-06-08 04:25:00,0,"5,546","8,669","5,524"
2025-06-08 04:20:00,0,"5,72","8,846","5,563"
2025-06-08 04:15:00,0,"6,08","8,743","5,842"
2025-06-08 04:10:00,0,"5,663","8,646","5,55"
2025-06-08 04:05:00,0,"5,784","8,568","5,586"
2025-06-08 04:00:00,0,"6,037","8,861","5,432"
2025-06-08 03:55:00,0,"5,946","8,852","5,725"
2025-06-08 03:50:00,0,"5,918","8,665","5,605"
2025-06-08 03:45:00,0,"5,934","8,856","5,482"
2025-06-08 03:40:00,0,"6,052","8,869","5,576"
2025-06-08 03:35:00,0,"6,061","8,621","5,38"
2025-06-08 03:30:00,0,"5,95","8,592","5,611"
2025-06-08 03:25:00,0,"5,88","8,628","5,312"
2025-06-08 03:20:00,0,"5,611","8,804","5,291"
2025-06-08 03:15:00,0,"5,364","8,669","5,503"
2025-06-08 03:10:00,0,"5,366","8,647","5,428"
2025-06-08 03:05:00,0,"5,342","8,669","5,627"
2025-06-08 03:00:00,0,"5,737","8,64","5,58"
2025-06-08 02:55:00,0,"5,41",9,"5,62"
2025-06-08 02:50:00,0,"5,308","8,639","5,66"
2025-06-08 02:45:00,0,"5,317","8,734","5,58"
2025-06-08 02:40:00,0,"5,514","8,774","5,725"
2025-06-08 02:35:00,0,"5,414","8,888","5,521"
2025-06-08 02:30:00,0,"5,832","8,663","5,455"
2025-06-08 02:25:00,0,"5,48","8,591","5,506"
2025-06-08 02:20:00,0,"5,692","8,59","5,405"
2025-06-08 02:15:00,0,"5,579","8,772","5,483"
2025-06-08 02:10:00,0,"5,525",9,"5,521"
2025-06-08 02:05:00,0,"5,75","8,542","5,502"
2025-06-08 02:00:00,0,"6,294","8,712","5,411"
2025-06-08 01:55:00,0,"5,863","8,761","5,498"
2025-06-08 01:50:00,0,"5,95","8,765","5,609"
2025-06-08 01:45:00,0,"6,511","8,68","5,933"
2025-06-08 01:40:00,0,"7,373","8,764","5,828"
2025-06-08 01:35:00,0,"5,956","8,731","5,598"
2025-06-08 01:30:00,0,"5,524","8,724","5,552"
2025-06-08 01:25:00,0,"5,352","9,134","5,552"
2025-06-08 01:20:00,0,"5,531","8,724","5,681"
2025-06-08 01:15:00,0,"5,338","8,635","5,554"
2025-06-08 01:10:00,0,"5,508","8,708","5,408"
2025-06-08 01:05:00,0,"5,558","8,741","5,356"
2025-06-08 01:00:00,0,"5,646","8,872","5,586"
2025-06-08 00:55:00,0,"5,472","8,726","5,868"
2025-06-08 00:50:00,0,"5,423","8,812","5,854"
2025-06-08 00:45:00,0,"5,672","8,815","5,728"
2025-06-08 00:40:00,0,"5,586","9,152","5,707"
2025-06-08 00:35:00,0,"5,591","8,761","5,644"
2025-06-08 00:30:00,0,"5,423","8,876","5,984"
2025-06-08 00:25:00,0,"5,371","8,945","5,623"
2025-06-08 00:20:00,0,"5,772","8,981","5,651"
2025-06-08 00:15:00,0,"5,94","8,923","5,891"
2025-06-08 00:10:00,0,"5,766","8,849","5,662"
2025-06-08 00:05:00,0,"5,894","8,705","5,78"
2025-06-08 00:00:00,0,"5,796","8,7","5,54"
2025-06-07 23:55:00,0,"5,556","9,15","5,326"
2025-06-07 23:50:00,0,"5,568","8,851","5,381"
2025-06-07 23:45:00,0,"5,082","8,792","5,371"
2025-06-07 23:40:00,0,"5,297","8,851","5,744"
2025-06-07 23:35:00,0,"5,365","8,965","5,624"
2025-06-07 23:30:00,0,"5,099","8,78","5,654"
2025-06-07 23:25:00,0,"5,314","8,671","6,461"
2025-06-07 23:20:00,0,"5,281","8,664","6,403"
2025-06-07 23:15:00,0,"5,089","8,754","6,433"
2025-06-07 23:10:00,0,"5,225","9,18","6,25"
2025-06-07 23:05:00,0,"5,466","8,75","6,526"
2025-06-07 23:00:00,0,"5,735","8,765","6,55"
2025-06-07 22:55:00,0,"5,543","8,861","6,376"
2025-06-07 22:50:00,0,"5,44","8,987","6,499"
2025-06-07 22:45:00,0,"6,371","8,782","6,494"
2025-06-07 22:40:00,0,"7,488","8,758","6,166"
2025-06-07 22:35:00,0,"7,543","8,728","5,939"
2025-06-07 22:30:00,0,"8,328","8,72","5,836"
2025-06-07 22:25:00,0,"7,796","8,983","5,72"
2025-06-07 22:20:00,0,"7,549","8,916","5,699"
2025-06-07 22:15:00,0,"6,554","8,826","5,777"
2025-06-07 22:10:00,0,"6,34","8,814","5,806"
2025-06-07 22:05:00,0,"6,378","8,984","6,018"
2025-06-07 22:00:00,0,"6,163","8,742","6,168"
2025-06-07 21:55:00,0,"5,899","8,707","6,311"
2025-06-07 21:50:00,0,"6,487","8,63","6,448"
2025-06-07 21:45:00,0,"7,139","8,83","6,618"
2025-06-07 21:40:00,0,"7,351","8,899","6,473"
2025-06-07 21:35:00,0,"6,172","8,849","6,41"
2025-06-07 21:30:00,0,"5,909","8,786","6,448"
2025-06-07 21:25:00,0,"5,725","8,964","6,419"
2025-06-07 21:20:00,0,"5,744","8,914","6,796"
2025-06-07 21:15:00,0,"5,966","8,82","6,395"
2025-06-07 21:10:00,0,"6,042","8,812","6,468"
2025-06-07 21:05:00,0,"5,873","7,662","6,581"
2025-06-07 21:00:00,0,"6,194","6,926","6,407"
2025-06-07 20:55:00,0,"6,426","6,97","6,593"
2025-06-07 20:50:00,0,"6,274","7,103","6,478"
2025-06-07 20:45:00,0,"6,012","6,94","6,527"
2025-06-07 20:40:00,0,"5,768","6,881","6,574"
2025-06-07 20:35:00,0,"5,819","7,133","7,042"
2025-06-07 20:30:00,0,"5,951","7,423","6,718"
2025-06-07 20:25:00,0,"5,875","8,407","6,515"
2025-06-07 20:20:00,0,"5,723","7,874","6,343"
2025-06-07 20:15:00,0,"6,143","7,752","6,506"
2025-06-07 20:10:00,0,"6,548","7,264","6,534"
2025-06-07 20:05:00,0,"6,264","7,169","6,382"
2025-06-07 20:00:00,0,"6,264","7,057","6,382"
2025-06-07 19:55:00,0,"7,295","7,193","6,409"
2025-06-07 19:50:00,0,"5,974","7,028","6,782"
2025-06-07 19:45:00,0,"5,357","7,012","7,284"
2025-06-07 19:40:00,0,"5,365","7,224","6,888"
2025-06-07 19:35:00,0,"5,404","7,085","6,056"
2025-06-07 19:30:00,0,"5,874","7,093","5,927"
2025-06-07 19:25:00,0,"6,431","7,302","5,214"
2025-06-07 19:20:00,0,"5,946","7,24","5,053"
2025-06-07 19:15:00,0,"5,984","7,033","4,921"
2025-06-07 19:10:00,0,"6,04","7,058","4,93"
2025-06-07 19:05:00,0,"6,352","7,157","4,78"
2025-06-07 19:00:00,0,"5,73","7,448","4,91"
2025-06-07 18:55:00,0,"5,995","7,991","4,844"
2025-06-07 18:50:00,0,"5,72","7,949","5,44"
2025-06-07 18:45:00,0,"5,689","7,993","5,204"
2025-06-07 18:40:00,0,"5,561","8,305","5,351"
2025-06-07 18:35:00,0,"5,604","14,309","5,48"
2025-06-07 18:30:00,0,"5,545","13,397","5,375"
2025-06-07 18:25:00,0,"5,612","14,51","5,284"
2025-06-07 18:20:00,0,"5,576","17,729","5,255"
2025-06-07 18:15:00,0,"5,412","13,01","5,417"
2025-06-07 18:10:00,0,"5,537","14,744","5,344"
2025-06-07 18:05:00,0,"5,929","17,724","5,657"
2025-06-07 18:00:00,0,"5,692","14,437","5,41"
2025-06-07 17:55:00,0,"5,706","14,38","5,388"
2025-06-07 17:50:00,0,"5,97","17,912","5,461"
2025-06-07 17:45:00,0,"6,228","13,643","5,394"
2025-06-07 17:40:00,0,"6,389","13,981","5,182"
2025-06-07 17:35:00,0,"6,139","18,016","5,184"
2025-06-07 17:30:00,0,"6,083","13,484","5,354"
2025-06-07 17:25:00,0,"6,15","14,94","5,342"
2025-06-07 17:20:00,0,"6,014","17,929","5,566"
2025-06-07 17:15:00,0,"6,023","12,918","5,569"
2025-06-07 17:10:00,0,"5,423","15,338","5,377"
2025-06-07 17:05:00,0,"5,629","17,951","5,486"
2025-06-07 17:00:00,0,"5,503","12,002","5,282"
2025-06-07 16:55:00,0,"5,507","15,646","5,485"
2025-06-07 16:50:00,0,"5,543","17,872","5,286"
2025-06-07 16:45:00,0,"6,179","12,404","5,38"
2025-06-07 16:40:00,0,"5,635","15,282","5,483"
2025-06-07 16:35:00,0,"5,545","17,761","5,311"
2025-06-07 16:30:00,0,"5,466","13,691","5,288"
2025-06-07 16:25:00,0,"5,82","14,768","5,521"
2025-06-07 16:20:00,0,"5,972","17,966","5,444"
2025-06-07 16:15:00,0,"5,945","14,4","5,185"
2025-06-07 16:10:00,0,"5,693","13,568","5,249"
2025-06-07 16:05:00,0,"5,856","17,693","5,353"
2025-06-07 16:00:00,0,"5,754","15,142","5,352"
2025-06-07 15:55:00,0,"6,262","13,301","5,506"
2025-06-07 15:50:00,0,"6,22","18,006","5,185"
2025-06-07 15:45:00,0,"6,275","16,819","4,942"
2025-06-07 15:40:00,0,"6,032","11,255","4,964"
2025-06-07 15:35:00,0,"5,935","17,648","5,183"
2025-06-07 15:30:00,0,"6,005","17,435","4,855"
2025-06-07 15:25:00,0,"5,994","10,838","4,825"
2025-06-07 15:20:00,0,"5,956","18,31","4,985"
2025-06-07 15:15:00,0,"5,743","18,574","4,817"
2025-06-07 15:10:00,0,"5,748","11,413","4,892"
2025-06-07 15:05:00,0,"5,772","18,366","4,742"
2025-06-07 15:00:00,0,"5,806","17,761","4,691"
2025-06-07 14:55:00,0,"5,623","11,852","4,658"
2025-06-07 14:50:00,0,"5,79","18,388","5,003"
2025-06-07 14:45:00,0,"5,722","18,884","5,113"
2025-06-07 14:40:00,0,"6,503","11,398","5,012"
2025-06-07 14:35:00,0,"6,95","18,674","5,262"
2025-06-07 14:30:00,0,"6,498","19,108","5,012"
2025-06-07 14:25:00,0,"6,398","12,66","5,1"
2025-06-07 14:20:00,0,"6,52","18,62","4,942"
2025-06-07 14:15:00,0,"6,632","19,558","4,913"
2025-06-07 14:10:00,0,"6,06","13,079","4,927"
2025-06-07 14:05:00,0,"6,049","17,956","4,979"
2025-06-07 14:00:00,0,"5,972","19,447","5,089"
2025-06-07 13:55:00,0,"5,598","11,869","4,804"
2025-06-07 13:50:00,0,"5,618","18,744","4,812"
2025-06-07 13:45:00,0,"5,842","19,949","4,877"
2025-06-07 13:40:00,0,"5,903","12,044","5,492"
2025-06-07 13:35:00,0,"5,831","18,841","5,741"
2025-06-07 13:30:00,0,"6,085","19,778","5,755"
2025-06-07 13:25:00,0,"6,037","12,534","5,854"
2025-06-07 13:20:00,0,"5,916","18,774","5,918"
2025-06-07 13:15:00,0,"6,047","18,769","6,166"
2025-06-07 13:10:00,0,"6,262","12,031","5,826"
2025-06-07 13:05:00,0,"6,098","16,926","5,846"
2025-06-07 13:00:00,0,"6,374","18,548","5,902"
2025-06-07 12:55:00,0,"6,409","11,604","6,384"
2025-06-07 12:50:00,0,"6,979","17,255","6,173"
2025-06-07 12:45:00,0,"7,405","18,659","5,828"
2025-06-07 12:40:00,0,"6,678","11,915","5,765"
2025-06-07 12:35:00,0,"6,608","17,274","5,96"
2025-06-07 12:30:00,0,"6,556","18,694","5,995"
2025-06-07 12:25:00,0,"5,785","12,995","5,728"
2025-06-07 12:20:00,0,"5,884","16,116","5,855"
2025-06-07 12:15:00,0,"5,897","18,504","6,023"
2025-06-07 12:10:00,0,"5,725","15,341","5,872"
2025-06-07 12:05:00,0,"5,752","13,714","6,052"
2025-06-07 12:00:00,0,"5,933","18,456","6,136"
2025-06-07 11:55:00,0,"6,25","16,596","5,966"
2025-06-07 11:50:00,0,"5,818","12,754","6,262"
2025-06-07 11:45:00,0,"5,71","18,746","5,888"
2025-06-07 11:40:00,0,"5,639","18,162","5,89"
2025-06-07 11:35:00,0,"5,818","10,688","6,568"
2025-06-07 11:30:00,0,"5,72","19,475","6,79"
2025-06-07 11:25:00,0,"5,92","18,722","6,181"
2025-06-07 11:20:00,0,"5,63","12,17","5,891"
2025-06-07 11:15:00,0,"5,846","16,093","5,874"
2025-06-07 11:10:00,0,"5,99","18,222","6,241"
2025-06-07 11:05:00,0,"6,174","14,201","6,162"
2025-06-07 11:00:00,0,"8,027","14,516","5,826"
2025-06-07 10:55:00,0,"9,066","18,259","6,442"
2025-06-07 10:50:00,0,"8,779","16,93","5,886"
2025-06-07 10:45:00,0,"8,702","12,354","5,482"
2025-06-07 10:40:00,0,"8,362","18,448","5,261"
2025-06-07 10:35:00,0,"8,146","18,398","5,267"
2025-06-07 10:30:00,0,"7,903","11,064","5,364"
2025-06-07 10:25:00,0,"7,942","18,002","5,51"
2025-06-07 10:20:00,0,"8,381","18,283","5,657"
2025-06-07 10:15:00,0,"8,024","10,46","4,897"
2025-06-07 10:10:00,0,"7,993","17,879","4,76"
2025-06-07 10:05:00,0,"9,182","18,144","4,722"
2025-06-07 10:00:00,0,"8,218","11,036","4,94"
2025-06-07 09:55:00,0,"8,186","17,759","4,918"
2025-06-07 09:50:00,0,"8,516","18,082","4,934"
2025-06-07 09:45:00,0,"8,455","12,593","4,696"
2025-06-07 09:40:00,0,"8,527","16,171","4,842"
2025-06-07 09:35:00,0,"8,334","18,428","5,017"
2025-06-07 09:30:00,0,"8,444","12,331","5,465"
2025-06-07 09:25:00,0,"8,594","16,663","5,308"
2025-06-07 09:20:00,0,"8,762","18,283","5,28"
2025-06-07 09:15:00,0,"9,282","13,07","5,348"
2025-06-07 09:10:00,0,"8,85","15,389","5,213"
2025-06-07 09:05:00,0,"8,665","18,294","5,113"
2025-06-07 09:00:00,0,"8,616","12,616","5,137"
2025-06-07 08:55:00,0,"8,821","16,19","5,051"
2025-06-07 08:50:00,0,"8,366","18,818","5,009"
2025-06-07 08:45:00,0,"8,362","12,458","5,383"
2025-06-07 08:40:00,0,"9,203","16,844","5,06"
2025-06-07 08:35:00,0,"8,821","18,184","5,239"
2025-06-07 08:30:00,0,"8,22","13,79","4,972"
2025-06-07 08:25:00,0,"8,196","15,862","4,922"
2025-06-07 08:20:00,0,"8,332","18,961","4,907"
2025-06-07 08:15:00,0,"8,269","14,947","4,561"
2025-06-07 08:10:00,0,"8,735","16,597","4,506"
2025-06-07 08:05:00,0,"8,147","19,588","4,646"
2025-06-07 08:00:00,0,"8,938","15,017","4,71"
2025-06-07 07:55:00,0,"10,058","16,016","5,956"
2025-06-07 07:50:00,0,"10,168","19,464","6,874"
2025-06-07 07:45:00,0,"10,35","16,223","7,217"
2025-06-07 07:40:00,0,"10,843","14,791","7,264"
2025-06-07 07:35:00,0,"10,181","19,488","7,094"
2025-06-07 07:30:00,0,"10,62","19,346","7,318"
2025-06-07 07:25:00,0,"10,315","12,415","7,223"
2025-06-07 07:20:00,0,"10,242","18,325","6,475"
2025-06-07 07:15:00,0,"9,653","19,242","6,76"
2025-06-07 07:10:00,0,"10,134","16,261","6,955"
2025-06-07 07:05:00,0,"10,439","14,743","6,612"
2025-06-07 07:00:00,0,"9,575","19,272","6,628"
2025-06-07 06:55:00,0,"9,089","19,458","7,634"
2025-06-07 06:50:00,0,"9,133","11,579","7,9"
2025-06-07 06:45:00,0,"9,442","19,147","7,871"
2025-06-07 06:40:00,0,"9,228","19,454","7,781"
2025-06-07 06:35:00,0,9,"13,655","8,236"
2025-06-07 06:30:00,0,"9,067","17,093","8,381"
2025-06-07 06:25:00,0,"8,977","19,274","7,987"
2025-06-07 06:20:00,0,"9,688","15,383","7,78"
2025-06-07 06:15:00,0,"9,415","15,472","7,979"
2025-06-07 06:10:00,0,"10,141","19,332","7,482"
2025-06-07 06:05:00,0,"9,178","16,715","7,121"
2025-06-07 06:00:00,0,"9,118","14,164","7,817"
2025-06-07 05:55:00,0,"9,395","19,711","7,278"
2025-06-07 05:50:00,0,"9,677","19,476","7,183"
2025-06-07 05:45:00,0,"9,559","12,448","7,49"
2025-06-07 05:40:00,0,"8,815","18,974","7,188"
2025-06-07 05:35:00,0,"8,732","19,559","7,188"
2025-06-07 05:30:00,0,"8,755","13,54","7,237"
2025-06-07 05:25:00,0,"8,674","17,466","7,404"
2025-06-07 05:20:00,0,"8,888","19,519","7,322"
2025-06-07 05:15:00,0,"9,034","16,194","7,032"
2025-06-07 05:10:00,0,"9,335","15,613","7,198"
2025-06-07 05:05:00,0,"9,392","19,518","7,208"
2025-06-07 05:00:00,0,"9,39","18,335","7,217"
2025-06-07 04:55:00,0,"8,932","12,962","7,122"
2025-06-07 04:50:00,0,"8,992","19,728","7,282"
2025-06-07 04:45:00,0,"8,9","19,541","7,2"
2025-06-07 04:40:00,0,"8,982","12,654","7,066"
2025-06-07 04:35:00,0,"9,385","18,748","7,015"
2025-06-07 04:30:00,0,"9,502","19,729","6,942"
2025-06-07 04:25:00,0,"9,44","15,5","7,169"
2025-06-07 04:20:00,0,"9,5","15,754","7,159"
2025-06-07 04:15:00,0,"9,547","19,615","7,147"
2025-06-07 04:10:00,0,"9,479","18,102","7,332"
2025-06-07 04:05:00,0,"9,092","12,961","7,097"
2025-06-07 04:00:00,0,"9,186","19,652","7,236"
2025-06-07 03:55:00,0,"9,148","19,596","7,132"
2025-06-07 03:50:00,0,"9,012","14,626","7,08"
2025-06-07 03:45:00,0,"9,185","16,667","7,174"
2025-06-07 03:40:00,0,"8,696","19,715","7,427"
2025-06-07 03:35:00,0,"8,888","16,306","7,211"
2025-06-07 03:30:00,0,"8,982","15,005","7,069"
2025-06-07 03:25:00,0,"8,945","19,562","7,037"
2025-06-07 03:20:00,0,"8,893","19,256","7,024"
2025-06-07 03:15:00,0,"9,241","12,293","6,992"
2025-06-07 03:10:00,0,"9,15","19,682","7,075"
2025-06-07 03:05:00,0,"8,834","19,787","7,081"
2025-06-07 03:00:00,0,"8,828","13,626","7,363"
2025-06-07 02:55:00,0,"8,85","18,108","7,123"
2025-06-07 02:50:00,0,"9,601","20,12","7,45"
2025-06-07 02:45:00,0,"9,768","17,646","7,267"
2025-06-07 02:40:00,0,"9,86","14,16","7,465"
2025-06-07 02:35:00,0,"9,7","19,913","7,158"
2025-06-07 02:30:00,0,"10,253","19,998","7,116"
2025-06-07 02:25:00,0,"10,606","15,541","7,38"
2025-06-07 02:20:00,0,"10,118","16,973","7,212"
2025-06-07 02:15:00,0,"10,252","19,962","7,004"
2025-06-07 02:10:00,0,"10,361","19,018","6,995"
2025-06-07 02:05:00,0,"10,142","13,397","6,922"
2025-06-07 02:00:00,0,"10,061","20,064","7,084"
2025-06-07 01:55:00,0,"10,524","20,171","7,082"
2025-06-07 01:50:00,0,"10,259","16,546","7,414"
2025-06-07 01:45:00,0,"10,192","16,806","7,298"
2025-06-07 01:40:00,0,"9,948","20,046","7,242"
2025-06-07 01:35:00,0,"10,105","20,132","7,337"
2025-06-07 01:30:00,0,"10,004","12,647","7,217"
2025-06-07 01:25:00,0,"10,312","20,465","7,129"
2025-06-07 01:20:00,0,"10,594","20,498","7,087"
2025-06-07 01:15:00,0,"10,584","16,921","7,094"
2025-06-07 01:10:00,0,"10,417","16,234","7,31"
2025-06-07 01:05:00,0,"10,717","20,341","7,116"
2025-06-07 01:00:00,0,"10,819","20,678","7,289"
2025-06-07 00:55:00,0,"10,598","14,352","7,402"
2025-06-07 00:50:00,0,"10,164","19,003","7,364"
2025-06-07 00:45:00,0,"10,198","20,351","7,445"
2025-06-07 00:40:00,0,"10,182","20,659","7,321"
2025-06-07 00:35:00,0,"10,531","13,075","7,483"
2025-06-07 00:30:00,0,"10,386","20,243","7,478"
2025-06-07 00:25:00,0,"10,141","20,459","7,715"
2025-06-07 00:20:00,0,"10,087","19,141","7,45"
2025-06-07 00:15:00,0,"10,114","14,178","7,528"
2025-06-07 00:10:00,0,"10,241","20,552","7,452"
2025-06-07 00:05:00,0,"10,015","20,534","7,446"
2025-06-07 00:00:00,0,"9,914","15,595","7,756"
2025-06-06 23:55:00,0,"10,156","17,778","7,015"
2025-06-06 23:50:00,0,"10,112","20,537","7,057"
2025-06-06 23:45:00,0,"10,682","20,78","7,088"
2025-06-06 23:40:00,0,"10,79","13,979","7,44"
2025-06-06 23:35:00,0,"10,692","19,123","7,264"
2025-06-06 23:30:00,0,"10,532","20,424","7,259"
2025-06-06 23:25:00,0,"10,62","20,618","7,416"
2025-06-06 23:20:00,0,"10,866","14,221","7,336"
2025-06-06 23:15:00,0,"11,035","19,265","7,374"
2025-06-06 23:10:00,0,"10,315","20,338","7,223"
2025-06-06 23:05:00,0,"10,283","20,171","7,288"
2025-06-06 23:00:00,0,"10,532","14,368","7,613"
2025-06-06 22:55:00,0,"10,381","18,934","7,422"
2025-06-06 22:50:00,0,"10,626","20,64","7,381"
2025-06-06 22:45:00,0,"10,586","20,168","7,294"
2025-06-06 22:40:00,0,"10,606","15,287","7,261"
2025-06-06 22:35:00,0,"10,636","20,143","7,376"
2025-06-06 22:30:00,0,"10,428","20,527","7,088"
2025-06-06 22:25:00,0,"10,656","15,263","7,06"
2025-06-06 22:20:00,0,"10,242","20,218","7,061"
2025-06-06 22:15:00,0,"10,526","20,209","7,693"
2025-06-06 22:10:00,0,"10,183","15,493","7,295"
2025-06-06 22:05:00,0,"10,547","20,347","7,266"
2025-06-06 22:00:00,0,"10,822","20,314","7,262"
2025-06-06 21:55:00,0,"11,159","16,21","7,301"
2025-06-06 21:50:00,0,"10,919","19,897","7,585"
2025-06-06 21:45:00,0,"10,694","20,636","7,457"
2025-06-06 21:40:00,0,"10,394","19,267","7,427"
2025-06-06 21:35:00,0,"10,492","16,793","7,264"
2025-06-06 21:30:00,0,"10,366","20,32","7,669"
2025-06-06 21:25:00,0,"9,744","20,237","7,663"
2025-06-06 21:20:00,0,"9,794","15,408","7,466"
2025-06-06 21:15:00,0,"10,35","20,153","7,501"
2025-06-06 21:10:00,0,"10,169","20,244","7,508"
2025-06-06 21:05:00,0,"11,104","15,506","7,958"
2025-06-06 21:00:00,0,"10,674","20,231","7,529"
2025-06-06 20:55:00,0,"10,106","19,782","7,631"
2025-06-06 20:50:00,0,"9,96","16,132","7,769"
2025-06-06 20:45:00,0,"9,937","20,12","7,668"
2025-06-06 20:40:00,0,"10,375","20,794","7,676"
2025-06-06 20:35:00,0,"9,886","15,863","7,652"
