Date,Consumption [kW],ECB 1801 150A [kW],ECB 1901 [kW]
2025-04-21 19:30:00,"18,588","11,255","7,333"
2025-04-21 19:25:00,"20,788","11,255","9,533"
2025-04-21 19:20:00,"20,881","11,262","9,619"
2025-04-21 19:15:00,"22,437","11,24","11,197"
2025-04-21 19:10:00,"23,61","11,582","12,028"
2025-04-21 19:05:00,"22,45","11,21","11,24"
2025-04-21 19:00:00,"22,305","11,46","10,844"
2025-04-21 18:55:00,"22,341","11,503","10,838"
2025-04-21 18:50:00,"22,525","11,531","10,994"
2025-04-21 18:45:00,"21,398","11,389","10,009"
2025-04-21 18:40:00,"20,862","11,22","9,641"
2025-04-21 18:35:00,"21,527","10,945","10,58"
2025-04-21 18:30:00,"21,78","11,065","10,714"
2025-04-21 18:25:00,"21,874","11,249","10,626"
2025-04-21 18:20:00,"21,675","11,083","10,592"
2025-04-21 18:15:00,"21,131","10,832","10,298"
2025-04-21 18:10:00,"20,612","10,874","9,738"
2025-04-21 18:05:00,"22,639","10,918","11,72"
2025-04-21 18:00:00,"22,055","10,838","11,218"
2025-04-21 17:55:00,"21,178","10,602","10,576"
2025-04-21 17:50:00,"21,659","10,688","10,969"
2025-04-21 17:45:00,"22,074","10,769","11,305"
2025-04-21 17:40:00,"21,076","10,818","10,258"
2025-04-21 17:35:00,"20,781","10,814","9,966"
2025-04-21 17:30:00,"22,204","11,012","11,191"
2025-04-21 17:25:00,"23,317","11,108","12,209"
2025-04-21 17:20:00,"22,339","10,747","11,591"
2025-04-21 17:15:00,"23,126","10,838","12,288"
2025-04-21 17:10:00,"23,708","10,924","12,785"
2025-04-21 17:05:00,"23,22","10,974","12,247"
2025-04-21 17:00:00,"22,191","11,16","11,033"
2025-04-21 16:55:00,"23,074","11,351","11,724"
2025-04-21 16:50:00,"24,565","11,353","13,212"
2025-04-21 16:45:00,"25,189","11,49","13,698"
2025-04-21 16:40:00,"24,407","11,708","12,698"
2025-04-21 16:35:00,"23,783","11,581","12,203"
2025-04-21 16:30:00,"22,85","11,382","11,47"
2025-04-21 16:25:00,"23,892","11,116","12,776"
2025-04-21 16:20:00,"23,905","11,018","12,887"
2025-04-21 16:15:00,"23,754","11,023","12,73"
2025-04-21 16:10:00,"23,489","10,937","12,551"
2025-04-21 16:05:00,"21,818","10,732","11,086"
2025-04-21 16:00:00,"22,718","10,624","12,095"
2025-04-21 15:55:00,"23,18","10,514","12,666"
2025-04-21 15:50:00,"23,214","10,52","12,694"
2025-04-21 15:45:00,"23,438","10,381","13,057"
2025-04-21 15:40:00,"23,631","10,073","13,558"
2025-04-21 15:35:00,"21,75","10,249","11,501"
2025-04-21 15:30:00,"21,484","10,249","11,233"
2025-04-21 15:25:00,"23,295","10,46","12,835"
2025-04-21 15:20:00,"24,321","10,937","13,384"
2025-04-21 15:15:00,"24,097","10,889","13,21"
2025-04-21 15:10:00,"23,555","10,834","12,721"
2025-04-21 15:05:00,"21,738","10,681","11,057"
2025-04-21 15:00:00,"23,941","10,958","12,983"
2025-04-21 14:55:00,"24,624","10,826","13,798"
2025-04-21 14:50:00,"24,233","11,11","13,123"
2025-04-21 14:45:00,"23,214","11,582","11,632"
2025-04-21 14:40:00,"24,135","10,714","13,422"
2025-04-21 14:35:00,"24,961","10,487","14,473"
2025-04-21 14:30:00,"25,912","10,745","15,168"
2025-04-21 14:25:00,"24,618","10,408","14,21"
2025-04-21 14:20:00,"23,273","10,408","12,865"
2025-04-21 14:15:00,"23,794","10,468","13,326"
2025-04-21 14:10:00,"28,366","10,306","18,06"
2025-04-21 14:05:00,27,"10,66","16,34"
2025-04-21 14:00:00,"25,829","10,217","15,611"
2025-04-21 13:55:00,"24,577","9,85","14,726"
2025-04-21 13:50:00,"23,208","9,886","13,321"
2025-04-21 13:45:00,"23,225","9,872","13,354"
2025-04-21 13:40:00,"23,141","10,031","13,111"
2025-04-21 13:35:00,"23,727","10,358","13,368"
2025-04-21 13:30:00,"24,559","10,098","14,461"
2025-04-21 13:25:00,"22,502","10,109","12,394"
2025-04-21 13:20:00,"22,81","10,016","12,793"
2025-04-21 13:15:00,"23,175","10,01","13,164"
2025-04-21 13:10:00,"23,723","10,842","12,882"
2025-04-21 13:05:00,"22,892","9,964","12,929"
2025-04-21 13:00:00,"23,219","10,408","12,811"
2025-04-21 12:55:00,"22,561","10,23","12,332"
2025-04-21 12:50:00,"22,461","10,337","12,125"
2025-04-21 12:45:00,"22,485","10,261","12,226"
2025-04-21 12:40:00,"21,633","10,307","11,326"
2025-04-21 12:35:00,"21,054","10,163","10,891"
2025-04-21 12:30:00,"21,894","10,291","11,603"
2025-04-21 12:25:00,"21,698","10,058","11,64"
2025-04-21 12:20:00,"21,842","10,063","11,778"
2025-04-21 12:15:00,"21,849","10,123","11,725"
2025-04-21 12:10:00,"21,906","10,133","11,774"
2025-04-21 12:05:00,"22,658","10,148","12,509"
2025-04-21 12:00:00,"22,852","10,265","12,588"
2025-04-21 11:55:00,"23,363","10,213","13,15"
2025-04-21 11:50:00,"23,197","10,04","13,159"
2025-04-21 11:45:00,"23,346","10,205","13,141"
2025-04-21 11:40:00,"21,587","10,15","11,437"
2025-04-21 11:35:00,"21,842","10,033","11,808"
2025-04-21 11:30:00,"22,971","10,207","12,763"
2025-04-21 11:25:00,"23,511","10,945","12,565"
2025-04-21 11:20:00,"22,758","10,276","12,482"
2025-04-21 11:15:00,"23,423","10,147","13,277"
2025-04-21 11:10:00,"23,073","10,156","12,917"
2025-04-21 11:05:00,"21,845","10,253","11,591"
2025-04-21 11:00:00,"22,282","10,241","12,042"
2025-04-21 10:55:00,"23,438","10,469","12,97"
2025-04-21 10:50:00,"23,393","10,42","12,973"
2025-04-21 10:45:00,"23,16","10,393","12,768"
2025-04-21 10:40:00,"23,175","10,482","12,694"
2025-04-21 10:35:00,"23,17","10,501","12,67"
2025-04-21 10:30:00,"23,115","10,361","12,755"
2025-04-21 10:25:00,"22,659","10,159","12,5"
2025-04-21 10:20:00,"22,764","10,04","12,722"
2025-04-21 10:15:00,"22,799","9,868","12,932"
2025-04-21 10:10:00,"21,32","9,678","11,644"
2025-04-21 10:05:00,"21,576","9,684","11,892"
2025-04-21 10:00:00,"22,976","9,832","13,146"
2025-04-21 09:55:00,"23,039","9,817","13,223"
2025-04-21 09:50:00,"23,214","9,76","13,453"
2025-04-21 09:45:00,"22,676","9,871","12,805"
2025-04-21 09:40:00,"21,7","9,876","11,825"
2025-04-21 09:35:00,"20,665","9,982","10,682"
2025-04-21 09:30:00,"21,52","9,99","11,53"
2025-04-21 09:25:00,"21,505","9,73","11,776"
2025-04-21 09:20:00,"21,654","9,847","11,808"
2025-04-21 09:15:00,"21,725","9,386","12,337"
2025-04-21 09:10:00,"20,859","9,233","11,624"
2025-04-21 09:05:00,"19,247","8,735","10,512"
2025-04-21 09:00:00,"19,361","8,785","10,574"
2025-04-21 08:55:00,"20,001","9,407","10,594"
2025-04-21 08:50:00,"22,144","8,906","13,238"
2025-04-21 08:45:00,"23,757","9,234","14,525"
2025-04-21 08:40:00,"20,406","8,726","11,68"
2025-04-21 08:35:00,"20,439","8,731","11,708"
2025-04-21 08:30:00,"18,566","8,771","9,794"
2025-04-21 08:25:00,"17,993","8,644","9,349"
2025-04-21 08:20:00,"18,475","8,478","9,997"
2025-04-21 08:15:00,"18,426","8,647","9,779"
2025-04-21 08:10:00,"18,496","8,797","9,698"
2025-04-21 08:05:00,"18,445","8,568","9,877"
2025-04-21 08:00:00,"18,414","8,539","9,874"
2025-04-21 07:55:00,"18,338","8,51","9,827"
2025-04-21 07:50:00,"16,789","8,32","8,468"
2025-04-21 07:45:00,"16,704","8,33","8,375"
2025-04-21 07:40:00,"17,665","8,368","9,298"
2025-04-21 07:35:00,"17,298","8,51","8,789"
2025-04-21 07:30:00,"17,276","8,452","8,825"
2025-04-21 07:25:00,"17,041","8,353","8,687"
2025-04-21 07:20:00,"17,358","8,444","8,915"
2025-04-21 07:15:00,"17,954","9,055","8,899"
2025-04-21 07:10:00,"17,278","9,395","7,883"
2025-04-21 07:05:00,"16,891","9,42","7,471"
2025-04-21 07:00:00,"17,688","9,389","8,302"
2025-04-21 06:55:00,"16,087","7,471","8,615"
2025-04-21 06:50:00,"15,465","6,925","8,54"
2025-04-21 06:45:00,"15,389","6,93","8,458"
2025-04-21 06:40:00,"15,592","6,929","8,665"
2025-04-21 06:35:00,"15,655","6,916","8,741"
2025-04-21 06:30:00,"14,576","6,905","7,672"
2025-04-21 06:25:00,"14,279","6,827","7,452"
2025-04-21 06:20:00,"15,172","6,715","8,458"
2025-04-21 06:15:00,"15,029","6,526","8,503"
2025-04-21 06:10:00,"15,218","6,523","8,695"
2025-04-21 06:05:00,"14,897","6,268","8,63"
2025-04-21 06:00:00,"10,952","5,36","5,592"
2025-04-21 05:55:00,"8,729","5,29","3,439"
2025-04-21 05:50:00,"8,773","5,302","3,473"
2025-04-21 05:45:00,"10,042","5,302","4,741"
2025-04-21 05:40:00,"9,861","5,293","4,568"
2025-04-21 05:35:00,"10,086","5,311","4,776"
2025-04-21 05:30:00,"9,899","5,311","4,588"
2025-04-21 05:25:00,"9,9","5,324","4,574"
2025-04-21 05:20:00,"9,94","5,359","4,582"
2025-04-21 05:15:00,"9,911","5,335","4,576"
2025-04-21 05:10:00,"10,526","5,327","5,198"
2025-04-21 05:05:00,"9,076","5,334","3,742"
2025-04-21 05:00:00,"8,781","5,324","3,457"
2025-04-21 04:55:00,"9,993","5,358","4,634"
2025-04-21 04:50:00,"9,924","5,338","4,585"
2025-04-21 04:45:00,"10,129","5,335","4,794"
2025-04-21 04:40:00,"9,952","5,371","4,582"
2025-04-21 04:35:00,"10,184","5,348","4,837"
2025-04-21 04:30:00,"9,877","5,336","4,54"
2025-04-21 04:25:00,"8,792","5,339","3,452"
2025-04-21 04:20:00,"9,297","5,335","3,962"
2025-04-21 04:15:00,"9,913","5,329","4,583"
2025-04-21 04:10:00,"9,916","5,335","4,582"
2025-04-21 04:05:00,"9,68","5,05","4,631"
2025-04-21 04:00:00,"9,027","4,366","4,661"
2025-04-21 03:55:00,"9,087","4,218","4,868"
2025-04-21 03:50:00,"8,883","4,219","4,663"
2025-04-21 03:45:00,"8,805","4,217","4,588"
2025-04-21 03:40:00,"8,789","4,216","4,573"
2025-04-21 03:35:00,"9,482","4,265","5,218"
2025-04-21 03:30:00,"8,023","4,297","3,726"
2025-04-21 03:25:00,"7,741","4,283","3,46"
2025-04-21 03:20:00,"9,477","4,276","5,2"
2025-04-21 03:15:00,"8,951","4,278","4,673"
2025-04-21 03:10:00,"9,545","4,274","5,269"
2025-04-21 03:05:00,"8,328","4,276","4,052"
2025-04-21 03:00:00,"7,731","4,276","3,456"
2025-04-21 02:55:00,"8,605","4,277","4,328"
2025-04-21 02:50:00,"8,861","4,277","4,585"
2025-04-21 02:45:00,"8,875","4,288","4,586"
2025-04-21 02:40:00,"8,879","4,292","4,585"
2025-04-21 02:35:00,"8,879","4,289","4,59"
2025-04-21 02:30:00,"8,986","4,297","4,688"
2025-04-21 02:25:00,"9,617","4,315","5,303"
2025-04-21 02:20:00,"8,222","4,276","3,947"
2025-04-21 02:15:00,"7,671","4,214","3,456"
2025-04-21 02:10:00,"8,533","4,216","4,318"
2025-04-21 02:05:00,"8,915","4,207","4,706"
2025-04-21 02:00:00,"8,871","4,21","4,662"
2025-04-21 01:55:00,"8,787","4,207","4,579"
2025-04-21 01:50:00,"9,443","4,207","5,234"
2025-04-21 01:45:00,"7,828","4,244","3,583"
2025-04-21 01:40:00,"7,725","4,273","3,451"
2025-04-21 01:35:00,"8,901","4,27","4,632"
2025-04-21 01:30:00,"9,081","4,266","4,814"
2025-04-21 01:25:00,"8,927","4,266","4,662"
2025-04-21 01:20:00,"8,95","4,292","4,657"
2025-04-21 01:15:00,"8,919","4,268","4,652"
2025-04-21 01:10:00,"8,853","4,266","4,586"
2025-04-21 01:05:00,"9,067","4,267","4,8"
2025-04-21 01:00:00,"8,85","4,286","4,564"
2025-04-21 00:55:00,"7,734","4,262","3,472"
2025-04-21 00:50:00,"8,393","4,262","4,13"
2025-04-21 00:45:00,"8,884","4,259","4,625"
2025-04-21 00:40:00,"9,025","4,256","4,768"
2025-04-21 00:35:00,"8,848","4,255","4,592"
2025-04-21 00:30:00,"8,832","4,24","4,592"
2025-04-21 00:25:00,"8,783","4,184","4,6"
2025-04-21 00:20:00,"8,781","4,181","4,601"
2025-04-21 00:15:00,"8,771","4,19","4,579"
2025-04-21 00:10:00,"9,184","4,182","5,002"
2025-04-21 00:05:00,"8,319","4,176","4,141"
2025-04-21 00:00:00,"7,61","4,168","3,442"
2025-04-20 23:55:00,"8,716","4,196","4,518"
2025-04-20 23:50:00,"8,788","4,223","4,565"
2025-04-20 23:45:00,"8,781","4,22","4,561"
2025-04-20 23:40:00,"8,784","4,22","4,564"
2025-04-20 23:35:00,"8,785","4,219","4,565"
2025-04-20 23:30:00,"8,772","4,216","4,558"
2025-04-20 23:25:00,"8,786","4,214","4,573"
2025-04-20 23:20:00,"9,335","4,212","5,124"
2025-04-20 23:15:00,"8,055","4,212","3,842"
2025-04-20 23:10:00,"7,681","4,225","3,455"
2025-04-20 23:05:00,"8,87","4,228","4,642"
2025-04-20 23:00:00,"8,774","4,212","4,561"
2025-04-20 22:55:00,"8,879","4,27","4,61"
2025-04-20 22:50:00,"8,959","4,292","4,666"
2025-04-20 22:45:00,"8,957","4,291","4,664"
2025-04-20 22:40:00,"8,927","4,288","4,638"
2025-04-20 22:35:00,"8,719","4,234","4,484"
2025-04-20 22:30:00,"8,722","4,21","4,511"
2025-04-20 22:25:00,"8,996","4,208","4,787"
2025-04-20 22:20:00,"8,661","4,205","4,454"
2025-04-20 22:15:00,"7,868","4,202","3,666"
2025-04-20 22:10:00,"7,652","4,201","3,451"
2025-04-20 22:05:00,"7,705","4,207","3,499"
2025-04-20 22:00:00,"11,296","4,292","7,003"
2025-04-20 21:55:00,"11,061","4,259","6,802"
2025-04-20 21:50:00,"9,03","4,259","4,771"
2025-04-20 21:45:00,"8,858","4,253","4,606"
2025-04-20 21:40:00,"8,889","4,247","4,642"
2025-04-20 21:35:00,"9,116","4,25","4,866"
2025-04-20 21:30:00,"8,39","4,252","4,139"
2025-04-20 21:25:00,"7,823","4,254","3,569"
2025-04-20 21:20:00,"8,421","4,254","4,168"
2025-04-20 21:15:00,"9,095","4,25","4,844"
2025-04-20 21:10:00,"8,911","4,25","4,66"
2025-04-20 21:05:00,"9,026","4,255","4,77"
2025-04-20 21:00:00,"9,073","4,253","4,822"
2025-04-20 20:55:00,"7,984","4,278","3,704"
2025-04-20 20:50:00,"7,742","4,256","3,485"
2025-04-20 20:45:00,"8,767","4,219","4,549"
2025-04-20 20:40:00,"8,904","4,177","4,727"
2025-04-20 20:35:00,"8,696","4,177","4,518"
2025-04-20 20:30:00,"8,695","4,18","4,517"
2025-04-20 20:25:00,"8,785","4,166","4,62"
2025-04-20 20:20:00,"8,771","4,17","4,601"
2025-04-20 20:15:00,"8,833","4,172","4,662"
2025-04-20 20:10:00,"9,371","4,228","5,143"
2025-04-20 20:05:00,"8,491","4,24","4,25"
2025-04-20 20:00:00,"7,697","4,238","3,46"
2025-04-20 19:55:00,"8,246","4,236","4,009"
2025-04-20 19:50:00,"9,133","4,253","4,88"
2025-04-20 19:45:00,"9,108","4,252","4,858"
2025-04-20 19:40:00,"8,974","4,238","4,736"
2025-04-20 19:35:00,"8,872","4,237","4,634"
2025-04-20 19:30:00,"9,108","4,24","4,868"
2025-04-20 19:25:00,"9,085","4,24","4,846"
2025-04-20 19:20:00,"7,718","4,243","3,475"
2025-04-20 19:15:00,"7,744","4,243","3,5"
2025-04-20 19:10:00,"9,05","4,248","4,802"
2025-04-20 19:05:00,"9,064","4,25","4,812"
2025-04-20 19:00:00,"9,21","4,271","4,939"
2025-04-20 18:55:00,"8,852","4,249","4,602"
2025-04-20 18:50:00,"8,84","4,214","4,625"
2025-04-20 18:45:00,"9,233","4,198","5,034"
2025-04-20 18:40:00,"9,568","4,212","5,356"
2025-04-20 18:35:00,"7,745","4,186","3,56"
2025-04-20 18:30:00,"7,675","4,183","3,492"
2025-04-20 18:25:00,"9,142","4,184","4,957"
2025-04-20 18:20:00,"9,433","4,189","5,245"
2025-04-20 18:15:00,"9,439","4,247","5,191"
2025-04-20 18:10:00,"9,68","4,264","5,417"
2025-04-20 18:05:00,"9,312","4,256","5,056"
2025-04-20 18:00:00,"8,54","4,255","4,285"
2025-04-20 17:55:00,"8,753","4,26","4,493"
2025-04-20 17:50:00,"8,758","4,264","4,495"
2025-04-20 17:45:00,"7,935","4,259","3,677"
2025-04-20 17:40:00,"8,552","4,265","4,288"
2025-04-20 17:35:00,"9,954","4,292","5,662"
2025-04-20 17:30:00,"9,681","4,262","5,418"
2025-04-20 17:25:00,"9,229","4,261","4,967"
2025-04-20 17:20:00,"9,221","4,266","4,956"
2025-04-20 17:15:00,"8,702","4,264","4,439"
2025-04-20 17:10:00,"8,66","4,265","4,394"
2025-04-20 17:05:00,"8,704","4,264","4,439"
2025-04-20 17:00:00,"8,114","4,265","3,847"
2025-04-20 16:55:00,"7,902","4,208","3,694"
2025-04-20 16:50:00,"9,779","4,189","5,588"
2025-04-20 16:45:00,"10,29","4,189","6,101"
2025-04-20 16:40:00,"9,117","4,186","4,931"
2025-04-20 16:35:00,"8,846","4,186","4,661"
2025-04-20 16:30:00,"8,64","4,211","4,429"
2025-04-20 16:25:00,"8,9","4,193","4,708"
2025-04-20 16:20:00,"8,792","4,247","4,546"
2025-04-20 16:15:00,"7,992","4,247","3,744"
2025-04-20 16:10:00,"8,558","4,255","4,303"
2025-04-20 16:05:00,"9,863","4,274","5,588"
2025-04-20 16:00:00,"9,64","4,247","5,394"
2025-04-20 15:55:00,"9,264","4,248","5,016"
2025-04-20 15:50:00,"9,081","4,244","4,836"
2025-04-20 15:45:00,"8,689","4,241","4,447"
2025-04-20 15:40:00,"8,839","4,244","4,595"
2025-04-20 15:35:00,"9,287","4,241","5,047"
2025-04-20 15:30:00,"8,308","4,234","4,075"
2025-04-20 15:25:00,"8,03","4,254","3,776"
2025-04-20 15:20:00,"10,046","4,258","5,79"
2025-04-20 15:15:00,"10,237","4,248","5,99"
2025-04-20 15:10:00,"9,951","4,244","5,707"
2025-04-20 15:05:00,"9,368","4,247","5,12"
2025-04-20 15:00:00,"8,236","4,193","4,042"
2025-04-20 14:55:00,"8,125","4,186","3,94"
2025-04-20 14:50:00,"8,187","4,184","4,002"
2025-04-20 14:45:00,"8,106","4,186","3,919"
2025-04-20 14:40:00,"7,322","4,183","3,138"
2025-04-20 14:35:00,"7,986","4,183","3,803"
2025-04-20 14:30:00,"9,932","4,187","5,744"
2025-04-20 14:25:00,"9,595","4,249","5,345"
2025-04-20 14:20:00,"8,74","4,261","4,478"
2025-04-20 14:15:00,"8,326","4,274","4,051"
2025-04-20 14:10:00,"8,182","4,253","3,929"
2025-04-20 14:05:00,"8,388","4,265","4,123"
2025-04-20 14:00:00,"8,134","4,266","3,866"
2025-04-20 13:55:00,"7,401","4,246","3,156"
2025-04-20 13:50:00,"8,927","4,247","4,681"
2025-04-20 13:45:00,"9,392","4,252","5,141"
2025-04-20 13:40:00,"9,039","4,253","4,786"
2025-04-20 13:35:00,"8,698","4,252","4,447"
2025-04-20 13:30:00,"8,378","4,255","4,122"
2025-04-20 13:25:00,"8,145","4,258","3,888"
2025-04-20 13:20:00,"8,259","4,262","3,996"
2025-04-20 13:15:00,"8,046","4,268","3,778"
2025-04-20 13:10:00,"7,436","4,28","3,156"
2025-04-20 13:05:00,"8,645","4,201","4,444"
2025-04-20 13:00:00,"9,281","4,22","5,06"
2025-04-20 12:55:00,"8,962","4,201","4,76"
2025-04-20 12:50:00,"8,766","4,207","4,56"
2025-04-20 12:45:00,"8,365","4,207","4,158"
2025-04-20 12:40:00,"8,128","4,208","3,92"
2025-04-20 12:35:00,"8,265","4,246","4,019"
2025-04-20 12:30:00,"8,279","4,3","3,979"
2025-04-20 12:25:00,"7,449","4,296","3,152"
2025-04-20 12:20:00,"7,655","4,288","3,367"
2025-04-20 12:15:00,"9,935","4,285","5,65"
2025-04-20 12:10:00,"9,943","4,294","5,651"
2025-04-20 12:05:00,"8,985","4,308","4,676"
2025-04-20 12:00:00,"8,711","4,301","4,41"
2025-04-20 11:55:00,"8,298","4,294","4,003"
2025-04-20 11:50:00,"8,215","4,285","3,931"
2025-04-20 11:45:00,"8,27","4,267","4,003"
2025-04-20 11:40:00,"7,853","4,254","3,599"
2025-04-20 11:35:00,"7,427","4,255","3,172"
2025-04-20 11:30:00,"9,328","4,255","5,072"
2025-04-20 11:25:00,"9,242","4,259","4,984"
2025-04-20 11:20:00,"8,811","4,262","4,548"
2025-04-20 11:15:00,"8,524","4,199","4,325"
2025-04-20 11:10:00,"8,055","4,194","3,862"
2025-04-20 11:05:00,"8,028","4,196","3,83"
2025-04-20 11:00:00,"8,179","4,216","3,962"
2025-04-20 10:55:00,"7,694","4,217","3,476"
2025-04-20 10:50:00,"7,389","4,196","3,191"
2025-04-20 10:45:00,"9,166","4,186","4,981"
2025-04-20 10:40:00,"9,13","4,225","4,904"
2025-04-20 10:35:00,"8,668","4,223","4,446"
2025-04-20 10:30:00,"8,454","4,218","4,235"
2025-04-20 10:25:00,"8,099","4,222","3,876"
2025-04-20 10:20:00,"8,077","4,231","3,847"
2025-04-20 10:15:00,"8,091","4,235","3,857"
2025-04-20 10:10:00,"7,916","4,238","3,678"
2025-04-20 10:05:00,"7,385","4,242","3,144"
2025-04-20 10:00:00,"7,411","4,241","3,169"
2025-04-20 09:55:00,"8,907","4,255","4,652"
2025-04-20 09:50:00,"10,068","4,278","5,79"
2025-04-20 09:45:00,"9,384","4,249","5,136"
2025-04-20 09:40:00,"9,006","4,236","4,77"
2025-04-20 09:35:00,"8,612","4,23","4,381"
2025-04-20 09:30:00,"8,464","4,242","4,223"
2025-04-20 09:25:00,"8,049","4,201","3,848"
2025-04-20 09:20:00,"8,013","4,177","3,835"
2025-04-20 09:15:00,"8,016","4,178","3,838"
2025-04-20 09:10:00,"7,488","4,184","3,304"
2025-04-20 09:05:00,"7,497","4,166","3,33"
2025-04-20 09:00:00,"8,964","4,142","4,82"
2025-04-20 08:55:00,"8,761","4,147","4,613"
2025-04-20 08:50:00,"8,535","4,199","4,337"
2025-04-20 08:45:00,"8,32","4,249","4,069"
2025-04-20 08:40:00,"8,091","4,237","3,856"
2025-04-20 08:35:00,"8,122","4,231","3,89"
2025-04-20 08:30:00,"7,936","4,234","3,703"
2025-04-20 08:25:00,"7,359","4,218","3,14"
2025-04-20 08:20:00,"8,094","4,212","3,881"
2025-04-20 08:15:00,"8,861","4,214","4,645"
2025-04-20 08:10:00,"8,557","4,216","4,34"
2025-04-20 08:05:00,"8,369","4,219","4,148"
2025-04-20 08:00:00,"8,043","4,225","3,817"
2025-04-20 07:55:00,"7,911","4,236","3,676"
2025-04-20 07:50:00,"7,987","4,24","3,748"
2025-04-20 07:45:00,"7,755","4,238","3,516"
2025-04-20 07:40:00,"7,398","4,262","3,136"
2025-04-20 07:35:00,"7,342","4,207","3,137"
2025-04-20 07:30:00,"9,176","4,182","4,993"
2025-04-20 07:25:00,"9,506","4,187","5,32"
2025-04-20 07:20:00,"8,653","4,184","4,469"
2025-04-20 07:15:00,"8,433","4,188","4,246"
2025-04-20 07:10:00,"8,197","4,194","4,002"
2025-04-20 07:05:00,"7,974","4,199","3,774"
2025-04-20 07:00:00,"8,046","4,272","3,774"
2025-04-20 06:55:00,"7,801","4,288","3,514"
2025-04-20 06:50:00,"7,415","4,274","3,142"
2025-04-20 06:45:00,"8,321","4,28","4,04"
2025-04-20 06:40:00,"8,704","4,284","4,422"
2025-04-20 06:35:00,"8,434","4,295","4,14"
2025-04-20 06:30:00,"8,222","4,306","3,916"
2025-04-20 06:25:00,"7,973","4,278","3,695"
2025-04-20 06:20:00,"7,986","4,276","3,712"
2025-04-20 06:15:00,"7,751","4,283","3,469"
2025-04-20 06:10:00,"7,433","4,286","3,145"
2025-04-20 06:05:00,"8,1","4,286","3,814"
2025-04-20 06:00:00,"9,256","4,288","4,969"
2025-04-20 05:55:00,"8,368","4,292","4,075"
2025-04-20 05:50:00,"8,35","4,285","4,064"
2025-04-20 05:45:00,"8,277","4,218","4,06"
2025-04-20 05:40:00,"8,288","4,217","4,072"
2025-04-20 05:35:00,"8,747","4,219","4,529"
2025-04-20 05:30:00,"7,954","4,222","3,732"
2025-04-20 05:25:00,"7,191","4,242","2,948"
2025-04-20 05:20:00,"7,814","4,217","3,598"
2025-04-20 05:15:00,"8,333","4,231","4,102"
2025-04-20 05:10:00,"8,981","4,278","4,703"
2025-04-20 05:05:00,"8,531","4,28","4,252"
2025-04-20 05:00:00,"7,231","4,28","2,952"
2025-04-20 04:55:00,"7,504","4,278","3,227"
2025-04-20 04:50:00,"8,491","4,282","4,21"
2025-04-20 04:45:00,"9,124","4,279","4,846"
2025-04-20 04:40:00,"7,25","4,28","2,969"
2025-04-20 04:35:00,"7,23","4,28","2,95"
2025-04-20 04:30:00,"7,234","4,283","2,951"
2025-04-20 04:25:00,"8,559","4,282","4,278"
2025-04-20 04:20:00,"10,937","4,306","6,632"
2025-04-20 04:15:00,"9,859","4,288","5,569"
2025-04-20 04:10:00,"8,361","4,282","4,079"
2025-04-20 04:05:00,"8,918","4,28","4,637"
2025-04-20 04:00:00,"7,487","4,262","3,223"
2025-04-20 03:55:00,"7,161","4,212","2,948"
2025-04-20 03:50:00,"8,266","4,212","4,054"
2025-04-20 03:45:00,"8,281","4,214","4,067"
2025-04-20 03:40:00,"8,291","4,223","4,068"
2025-04-20 03:35:00,"8,299","4,226","4,072"
2025-04-20 03:30:00,"8,285","4,225","4,058"
2025-04-20 03:25:00,"8,868","4,271","4,597"
2025-04-20 03:20:00,"7,634","4,289","3,346"
