Date,Consumption [kW],MCB 1102 [kW],MCB 1202 [kW],MCB 1201 [kW],MCB 1101 [kW],DKS PD / PTP  17 Fl [kW],MCB 1601 [kW],ECB 1801 150A [kW],ECB 1901 [kW],MCB 1401 [kW],MCB 1501 [kW],ECB 225 -  21F [kW],ECB 20F [kW],MCB 802 [kW],MCB 801 [kW],MCB 701 [kW],MCB 702 [kW],ECB 2301 150A [kW],ECB 2201 150A [kW],EBC 2401 150A [kW]
2025-06-06 13:55:00,0,"0,005","0,001","0,001","0,001","0,704","2,898","9,775","7,724","5,154","10,679","9,622","20,07","2,021","1,188","8,222","3,078","10,189","10,279","8,885"
2025-06-06 13:50:00,0,"0,005","0,001","0,001","0,001","0,784","2,978","9,884","7,483","5,526","10,709","9,704","24,001","2,45","1,189","7,613","3,092","10,525","10,321","9,116"
2025-06-06 13:45:00,0,"0,005","0,001","0,001","0,001","0,706","2,866","9,785","7,532","4,559","10,972","9,457","20,808","2,29","1,181","7,522","3,158","10,966","10,273","9,511"
2025-06-06 13:40:00,0,"0,005","0,001","0,001","0,001","0,709","2,855","9,748","7,24","5,07","10,252","9,545","21,661","2,036","1,181","8,046","3,199","10,902","10,291","9,535"
2025-06-06 13:35:00,0,"0,005","0,001","0,001","0,001","0,677","2,875","9,847","6,632","5,03","9,846","9,403","19,616","2,027","1,188","7,508","3,228","10,416","10,744","9,782"
2025-06-06 13:30:00,0,"0,005","0,001","0,001","0,001","0,673","2,906","9,856","6,671","4,318","9,599","9,439","24,604","2,173","1,182","7,69","3,17","10,723","10,511","9,643"
2025-06-06 13:25:00,0,"0,005","0,001","0,001","0,001","0,667","2,933","9,756","8,73","4,6","9,469","9,258","22,508","1,954","1,193","7,49","3,254","11,375","10,522","9,515"
2025-06-06 13:20:00,0,"0,005","0,001","0,001","0,001","0,67","2,885","9,761","9,17","4,028","9,608","9,113","25,375","2,027","1,192","7,956","3,172","11,218","10,508","9,199"
2025-06-06 13:15:00,0,"0,005","0,001","0,001","0,001","0,671","2,872","9,916","8,177","3,805","9,631","8,905","25,397","1,975","1,189","7,548","3,21","10,198","10,388","9,022"
2025-06-06 13:10:00,0,"0,005","0,001","0,001","0,001","0,682","2,9","9,779","7,738","3,818","9,497","8,624","25,657","2,038","1,172","8,08","3,23","10,297","10,552","9,482"
2025-06-06 13:05:00,0,"0,005","0,001","0,001","0,001","0,613","3,03","9,84","7,693","3,932","9,551","8,669","22,682","2,42","1,205","7,536","3,203","10,37","11,02","9,4"
2025-06-06 13:00:00,0,"0,005","0,001","0,001","0,001","0,618","2,917","9,916","7,896","4,022","9,401","9,017","20,07","2,046","1,184","7,782","3,235","10,226","10,696","9,182"
2025-06-06 12:55:00,0,"0,005","0,001","0,001","0,001","0,689","2,911","9,808","7,811","4,012","9,629","8,99","19,182","3,461","1,181","7,411","3,337","10,039","10,445",9
2025-06-06 12:50:00,0,"0,005","0,001","0,001","0,001","0,625","2,879","9,823","7,159","4,04","9,304","8,959","20,827","3,62","1,156","7,381","3,236","10,202","10,919","8,954"
2025-06-06 12:45:00,0,"0,005","0,001","0,001","0,001","0,617","2,902","9,936","7,318","4,052","10,01","9,353","22,174","3,791","1,115","7,38","3,203","9,887","10,76","8,804"
2025-06-06 12:40:00,0,"0,005","0,001","0,001","0,001","0,617","2,98","10,049","9,365","3,966","9,506","8,926","19,204","2,62","1,648","7,248","3,248","9,977","10,808","9,287"
2025-06-06 12:35:00,0,"0,005","0,001","0,001","0,001","0,619","2,932","10,223","9,172","4,055","9,751","9,068","22,416","2,236","1,39","7,83","3,305","10,717","10,264","8,876"
2025-06-06 12:30:00,0,"0,005","0,001","0,001","0,001","0,62","2,909","10,04","8,862","4,381","9,697","9,022","23,664","2,413","1,189","7,648","3,27","11,008","10,861","8,812"
2025-06-06 12:25:00,0,"0,005","0,001","0,001","0,001","0,634","2,909","9,839","8,512","4,933","9,451","9,24","22,08","2,458","1,142","7,363","3,248","10,559","10,21","8,808"
2025-06-06 12:20:00,0,"0,005","0,001","0,001","0,001","0,66","2,965","10,301","8,368","4,246","9,5","9,178","18,625","2,236","1,145","7,22","3,302","10,016","10,19","8,99"
2025-06-06 12:15:00,0,"0,005","0,001","0,001","0,001","0,709","2,903","10,094","8,069","4,132","9,611","9,265","20,065","2,192","1,146","7,207","3,257","10,252","10,433","9,13"
2025-06-06 12:10:00,0,"0,005","0,001","0,001","0,001","0,695","2,974","9,872","8,522","4,08","9,833","8,944","20,074","2,194","1,11","7,051","3,208","11,132","10,511","9,656"
2025-06-06 12:05:00,0,"0,005","0,001","0,001","0,001","0,667","2,938","9,889","8,023","4,163","9,355","9,084","21,469","2,262","1,084","7,189","3,158","11,059","11,1","9,52"
2025-06-06 12:00:00,0,"0,005","0,001","0,001","0,001","0,689","2,912","10,133","7,729","4,153","9,71","9,042","21,174","2,716","1,086","7,471","3,258","11,546","10,642","9,053"
2025-06-06 11:55:00,0,"0,005","0,001","0,001","0,001","0,714","2,97","9,94","7,342","4,166","9,896","8,94","20,196","2,284","1,08","6,85","3,246","11,166","10,716","9,378"
2025-06-06 11:50:00,0,"0,005","0,001","0,001","0,001","0,718","2,995","9,862","8,192","4,074","10,026","9,124","22,729","2,557","1,075","6,857","3,228","11,077","10,672","9,27"
2025-06-06 11:45:00,0,"0,005","0,001","0,001","0,001","0,718","2,94","9,844","9,445","4,111","10,259","9,022","22,241","2,238","1,075","7,193","3,248","10,873","10,632","8,82"
2025-06-06 11:40:00,0,"0,005","0,001","0,001","0,001","0,73","2,98","9,806","9,048","5,162","9,491","8,968","21,634","2,33","1,078","6,715","3,229","10,618","11,012","8,766"
2025-06-06 11:35:00,0,"0,005","0,001","0,001","0,001","0,715","2,885","9,858","8,71","5,351","10,932","9,409","20,017","2,172","1,078","6,926","3,274","10,254","11,216","9,055"
2025-06-06 11:30:00,0,"0,005","0,001","0,001","0,001","0,714","2,797","10,124","8,467","4,483","9,223","9,504","21,953","2,191","1,081","6,994","3,239","11,218","10,649","8,831"
2025-06-06 11:25:00,0,"0,005","0,001","0,001","0,001","0,713","2,874","10,273","8,242","4,613","9,484","9,164","20,291","2,288","1,069","6,664","3,251","11,126","10,668","9,635"
2025-06-06 11:20:00,0,"0,005","0,001","0,001","0,001","0,702","2,916","10,166","8,023","4,51","9,601","9,067","21,916","2,396","1,07","6,67","3,146","11,363","10,958","9,905"
2025-06-06 11:15:00,0,"0,005","0,001","0,001","0,001","0,728","2,927","10,068","8,332","4,83","9,793","9,38","22,402","2,575","1,069","6,005","3,251","10,278","10,945","9,79"
2025-06-06 11:10:00,0,"0,005","0,001","0,001","0,001","0,743","2,838","10,048","7,948","5,164","9,742","9,577","22,182","2,204","1,078","5,771","3,276","10,636","10,928","9,641"
2025-06-06 11:05:00,0,"0,005","0,001","0,001","0,001","0,7","2,798","10,044","7,439","5,682","9,262","10,883","20,459","2,468","1,091","5,677","3,272","10,272","11,168","9,208"
2025-06-06 11:00:00,0,"0,005","0,001","0,001","0,001","0,7","2,851","10,06","7,52","6,258","9,672","10,922","22,247","2,309","1,146","5,771","3,204","10,523","11,95","8,095"
2025-06-06 10:55:00,0,"0,005","0,001","0,001","0,001","0,694","2,903","10,127","9,479","6,661","9,632","11,058","20,449","2,216","1,145","5,759","3,176","10,234","10,507","8,137"
2025-06-06 10:50:00,0,"0,005","0,001","0,001","0,001","0,695","2,772","10,166","9,638","7,451","10,002","10,696","20,828","2,324","1,104","5,542","3,278","10,369","10,406","8,663"
2025-06-06 10:45:00,0,"0,005","0,001","0,001","0,001","0,674","2,824","10,045","8,404","7,23","9,737","10,691","21,182","2,362","1,094","5,142","3,226","10,409","10,219","8,038"
2025-06-06 10:40:00,0,"0,005","0,001","0,001","0,001","0,658","2,766","10,024","8,261","6,781","10,295","11,527","22,496","2,432","1,05","5,116","3,216","8,896","9,085","6,828"
2025-06-06 10:35:00,0,"0,005","0,001","0,001","0,001","0,656","2,885","10,111","8,154","7,217","9,532","10,444","24,444","2,501","1,494","5,23","3,055","10,584","10,817","8,18"
2025-06-06 10:30:00,0,"0,005","0,001","0,001","0,001","0,666","2,821","10,034","8,531","7,703","9,516","10,444","24,622","2,311","1,379","5,285","2,381","10,682","10,531","8,566"
2025-06-06 10:25:00,0,"0,005","0,001","0,001","0,001","0,672","2,808","10,219","8,444","7,105","10,153","10,432","23,67","2,248","1,102","4,956","1,366","10,748","10,404","8,336"
2025-06-06 10:20:00,0,"0,005","0,001","0,001","0,001","0,734","2,818","10,207","7,652","7,129","10,015","10,514","23,629","2,428","1,126","4,931","1,223","10,762","10,894","8,629"
2025-06-06 10:15:00,0,"0,005","0,001","0,001","0,001","0,666","2,825","10,249","7,352","7,736","10,147","10,541","21,533","2,408","1,073","5,208","1,1","11,07","10,966","8,923"
2025-06-06 10:10:00,0,"0,005","0,001","0,001","0,001","0,664","2,976","10,339","9,175","8,087","9,827","10,824","19,873","2,573","1,082","5,125","1,244","11,776","10,706","8,808"
2025-06-06 10:05:00,0,"0,005","0,001","0,001","0,001","0,666","2,82","10,339","9,342","8,262","9,892","10,579","23,294","2,323","1,103","5,248","3,007","10,652","10,597","8,276"
2025-06-06 10:00:00,0,"0,005","0,001","0,001","0,001","0,67","2,834","10,21","8,618","8,098","10,231","10,211","24,334","2,458","1,126","4,894","3,064","10,471","10,72","7,86"
2025-06-06 09:55:00,0,"0,005","0,001","0,001","0,001","0,694","2,765","10,175","8,851","8,203","9,91","10,883","21,572","2,422","1,12","4,726","3,026","11,047","10,802","7,949"
2025-06-06 09:50:00,0,"0,005","0,001","0,001","0,001","0,706","2,815","10,06","8,784","7,957","9,934","10,366","22,276","2,408","1,115","4,609","3,156","10,234","10,88","8,118"
2025-06-06 09:45:00,0,"0,005","0,001","0,001","0,001","0,707","2,864","10,062","8,224","8,777","9,598","10,77","20,722","2,34","1,141","4,559","3,161","10,542","11,198","8,201"
2025-06-06 09:40:00,0,"0,005","0,001","0,001","0,001","0,708","2,791","10,048","7,577","9,157",10,"10,426","21,035","2,462","1,126","4,528","3,091","10,346","10,703","8,138"
2025-06-06 09:35:00,0,"0,005","0,001","0,001","0,001","0,719","2,728","10,295","7,769","8,245","9,696","10,11","20,834","2,32","1,069","4,536","3,053","10,535","10,421","8,539"
2025-06-06 09:30:00,0,"0,005","0,001","0,001","0,001","0,776","2,827","9,956","7,53","8,411","9,623","10,39","19,37","2,288","1,056","4,369","3,241","10,133","10,606","8,237"
2025-06-06 09:25:00,0,"0,005","0,001","0,001","0,001","0,714","2,844","10,012","7,12","8,584","9,073","10,258","20,812","2,11","1,085","4,348","3,178","10,326","10,562","8,513"
2025-06-06 09:20:00,0,"0,005","0,001","0,001","0,001","0,719","2,869","10,186","7,924","8,696","9,08","10,549","21,317","2,42","1,086","4,412","3,131","10,909","10,586","8,652"
2025-06-06 09:15:00,0,"0,005","0,001","0,001","0,001","0,724","2,828","10,262","9,347","8,833","9,646","10,314","22,585","2,189","1,054","4,471","3,145","12,636","11,138","8,165"
2025-06-06 09:10:00,0,"0,005","0,001","0,001","0,001","0,733","2,912","10,218","7,603","8,969","8,935","9,968","22,079","2,324","1,043","4,794","3,178","12,739","11,3","8,093"
2025-06-06 09:00:00,0,"0,005","0,001","0,001","0,001","0,74","3,091","10,13","6,997","9,766","9,168","9,872","22,266","2,292","1,111","4,459","3,18","12,454","10,908","8,233"
2025-06-06 08:55:00,0,"0,005","0,001","0,001","0,001","0,761","2,904","9,949","6,721","9,684","9,643","10,192","22,428","2,185","1,098","4,918","3,212","13,127","10,526","8,122"
2025-06-06 08:50:00,0,"0,005","0,001","0,001","0,001","0,791","2,822","9,91","6,689","9,769","8,82","10,106","20,797","2,113","1,108","4,356","3,061","13,27","10,788","8,509"
